Symbol;Price;Change24;Max24;Min24;Volume24
LINKUSDT;20.12000000;-0.297;20.79000000;19.17000000;140770657.29600000
LINKUSDT;20.12000000;-0.198;20.79000000;19.17000000;140702264.12150000
LINKUSDT;20.13000000;-0.149;20.79000000;19.17000000;140691152.71310000
LINKUSDT;20.12000000;-0.198;20.79000000;19.17000000;140685733.73310000
LINKUSDT;20.11000000;-0.198;20.79000000;19.17000000;140656930.23900000
LINKUSDT;20.11000000;-0.248;20.79000000;19.17000000;140650037.60760000
LINKUSDT;20.11000000;-0.099;20.79000000;19.17000000;140636702.15360000
LINKUSDT;20.10000000;-0.298;20.79000000;19.17000000;140624811.07260000
LINKUSDT;20.11000000;-0.149;20.79000000;19.17000000;140602289.83240000
LINKUSDT;20.12000000;-0.248;20.79000000;19.17000000;140586709.21340000
LINKUSDT;20.11000000;-0.347;20.79000000;19.17000000;140572868.36280000
LINKUSDT;20.11000000;-0.347;20.79000000;19.17000000;140540326.60610000
LINKUSDT;20.10000000;-0.298;20.79000000;19.17000000;140503542.20330000
LINKUSDT;20.09000000;-0.347;20.79000000;19.17000000;140489704.11190000
LINKUSDT;20.08000000;-0.298;20.79000000;19.17000000;140477144.46430000
LINKUSDT;20.07000000;-0.496;20.79000000;19.17000000;140463975.22430000
LINKUSDT;20.08000000;-0.545;20.79000000;19.17000000;140468086.77050000
LINKUSDT;20.08000000;-0.545;20.79000000;19.17000000;140432674.43930000
LINKUSDT;20.08000000;-0.594;20.79000000;19.17000000;140442105.72950000
LINKUSDT;20.04000000;-0.693;20.79000000;19.17000000;140449644.34630000
LINKUSDT;20.06000000;-0.496;20.79000000;19.17000000;140433435.08860000
LINKUSDT;20.06000000;-0.447;20.79000000;19.17000000;140426449.45900000
LINKUSDT;20.06000000;-0.447;20.79000000;19.17000000;140385870.68840000
LINKUSDT;20.08000000;-0.496;20.79000000;19.17000000;140392478.91860000
LINKUSDT;20.08000000;-0.446;20.79000000;19.17000000;140403442.92010000
LINKUSDT;20.09000000;-0.741;20.79000000;19.17000000;140366749.31730000
LINKUSDT;20.07000000;-0.741;20.79000000;19.17000000;140354266.01960000
LINKUSDT;20.08000000;-0.840;20.79000000;19.17000000;140363110.66090000
LINKUSDT;20.07000000;-0.889;20.79000000;19.17000000;140359005.68040000
LINKUSDT;20.08000000;-0.594;20.79000000;19.17000000;139941365.66140000
LINKUSDT;20.10000000;-0.495;20.79000000;19.17000000;139938922.29930000
LINKUSDT;20.10000000;-0.446;20.79000000;19.17000000;139914429.32420000
LINKUSDT;20.11000000;-0.446;20.79000000;19.17000000;139928601.93340000
LINKUSDT;20.11000000;-0.446;20.79000000;19.17000000;139911772.46490000
LINKUSDT;20.12000000;-0.445;20.79000000;19.17000000;139899888.42320000
