Symbol;Price;Change24;Max24;Min24;Volume24
DOCKUSDT;0.06890000;-0.275;0.07180000;0.06573000;1557098.41569000
DOCKUSDT;0.06894000;-0.217;0.07180000;0.06573000;1557898.37986000
DOCKUSDT;0.06894000;-0.217;0.07180000;0.06573000;1557898.37986000
DOCKUSDT;0.06894000;-0.217;0.07180000;0.06573000;1557898.37986000
DOCKUSDT;0.06894000;-0.275;0.07180000;0.06573000;1557472.32731000
DOCKUSDT;0.06889000;-0.304;0.07180000;0.06573000;1557362.10499000
DOCKUSDT;0.06889000;-0.232;0.07180000;0.06573000;1556674.13231000
DOCKUSDT;0.06889000;-0.217;0.07180000;0.06573000;1556564.55962000
DOCKUSDT;0.06870000;-0.492;0.07180000;0.06573000;1557018.04680000
DOCKUSDT;0.06870000;-0.492;0.07180000;0.06573000;1557018.04680000
DOCKUSDT;0.06870000;-0.492;0.07180000;0.06573000;1557018.04680000
DOCKUSDT;0.06870000;-0.492;0.07180000;0.06573000;1557018.04680000
DOCKUSDT;0.06870000;-0.492;0.07180000;0.06573000;1557018.04680000
DOCKUSDT;0.06870000;-0.579;0.07180000;0.06573000;1563459.24854000
DOCKUSDT;0.06870000;-0.579;0.07180000;0.06573000;1563874.81484000
DOCKUSDT;0.06870000;-0.579;0.07180000;0.06573000;1563874.81484000
DOCKUSDT;0.06870000;-0.579;0.07180000;0.06573000;1563874.81484000
DOCKUSDT;0.06876000;-0.708;0.07180000;0.06573000;1563501.61084000
DOCKUSDT;0.06891000;-0.405;0.07180000;0.06573000;1564025.28737000
DOCKUSDT;0.06890000;-0.419;0.07180000;0.06573000;1564053.26077000
DOCKUSDT;0.06890000;-0.318;0.07180000;0.06573000;1564041.56766000
DOCKUSDT;0.06890000;-0.318;0.07180000;0.06573000;1564041.56766000
DOCKUSDT;0.06890000;-0.130;0.07180000;0.06573000;1560859.75982000
DOCKUSDT;0.06890000;-0.130;0.07180000;0.06573000;1560859.75982000
DOCKUSDT;0.06890000;-0.130;0.07180000;0.06573000;1560859.75982000
DOCKUSDT;0.06886000;-0.130;0.07180000;0.06573000;1560972.31540000
DOCKUSDT;0.06886000;-0.463;0.07180000;0.06573000;1561037.57401000
DOCKUSDT;0.06885000;-0.391;0.07180000;0.06573000;1560310.09758000
DOCKUSDT;0.06885000;-0.405;0.07180000;0.06573000;1562576.37098000
DOCKUSDT;0.06859000;-0.781;0.07180000;0.06573000;1563533.28873000
DOCKUSDT;0.06859000;-0.781;0.07180000;0.06573000;1563533.28873000
DOCKUSDT;0.06859000;-0.781;0.07180000;0.06573000;1563533.28873000
DOCKUSDT;0.06871000;-0.737;0.07180000;0.06573000;1563766.50021000
DOCKUSDT;0.06871000;-0.737;0.07180000;0.06573000;1563766.50021000
DOCKUSDT;0.06871000;-0.737;0.07180000;0.06573000;1563766.50021000
DOCKUSDT;0.06871000;-0.737;0.07180000;0.06573000;1563766.50021000
DOCKUSDT;0.06874000;-0.622;0.07180000;0.06573000;1563604.64925000
DOCKUSDT;0.06874000;-0.564;0.07180000;0.06573000;1561229.69375000
DOCKUSDT;0.06874000;-0.564;0.07180000;0.06573000;1561229.69375000
DOCKUSDT;0.06874000;-0.420;0.07180000;0.06573000;1561189.66748000
DOCKUSDT;0.06874000;-0.420;0.07180000;0.06573000;1561189.66748000
DOCKUSDT;0.06874000;-0.420;0.07180000;0.06573000;1561189.66748000
DOCKUSDT;0.06874000;-0.420;0.07180000;0.06573000;1561189.66748000
DOCKUSDT;0.06887000;-0.232;0.07180000;0.06573000;1562298.42458000
DOCKUSDT;0.06887000;-0.174;0.07180000;0.06573000;1562328.66258000
DOCKUSDT;0.06888000;-0.232;0.07180000;0.06573000;1563798.79006000
DOCKUSDT;0.06873000;-0.377;0.07180000;0.06573000;1563845.96074000
DOCKUSDT;0.06873000;-0.377;0.07180000;0.06573000;1563845.96074000
DOCKUSDT;0.06873000;-0.377;0.07180000;0.06573000;1563845.96074000
DOCKUSDT;0.06873000;-0.362;0.07180000;0.06573000;1563752.21894000
DOCKUSDT;0.06873000;-0.362;0.07180000;0.06573000;1563752.21894000
DOCKUSDT;0.06873000;-0.362;0.07180000;0.06573000;1563752.21894000
DOCKUSDT;0.06873000;-0.362;0.07180000;0.06573000;1563752.21894000
DOCKUSDT;0.06873000;-0.362;0.07180000;0.06573000;1563752.21894000
DOCKUSDT;0.06877000;-0.550;0.07180000;0.06573000;1561763.62764000
DOCKUSDT;0.06877000;-0.492;0.07180000;0.06573000;1561793.61136000
DOCKUSDT;0.06877000;-0.492;0.07180000;0.06573000;1561793.61136000
DOCKUSDT;0.06877000;-0.492;0.07180000;0.06573000;1561793.61136000
DOCKUSDT;0.06877000;-0.492;0.07180000;0.06573000;1561793.61136000
DOCKUSDT;0.06874000;-0.492;0.07180000;0.06573000;1561793.61136000
DOCKUSDT;0.06874000;-0.693;0.07180000;0.06573000;1558554.86508000
DOCKUSDT;0.06869000;-0.823;0.07180000;0.06573000;1562154.48687000
DOCKUSDT;0.06881000;-0.592;0.07180000;0.06573000;1562311.28416000
DOCKUSDT;0.06881000;-0.592;0.07180000;0.06573000;1562311.28416000
DOCKUSDT;0.06881000;-0.477;0.07180000;0.06573000;1562509.54318000
DOCKUSDT;0.06881000;-0.319;0.07180000;0.06573000;1561179.02744000
DOCKUSDT;0.06881000;-0.319;0.07180000;0.06573000;1561179.02744000
DOCKUSDT;0.06881000;-0.073;0.07180000;0.06573000;1556406.01933000
DOCKUSDT;0.06881000;-0.232;0.07180000;0.06573000;1554222.36222000
DOCKUSDT;0.06877000;-0.290;0.07180000;0.06573000;1554374.48146000
DOCKUSDT;0.06877000;-0.276;0.07180000;0.06573000;1554112.10076000
DOCKUSDT;0.06869000;-0.464;0.07180000;0.06573000;1551928.44155000
DOCKUSDT;0.06877000;-0.218;0.07180000;0.06573000;1551862.27252000
DOCKUSDT;0.06877000;-0.073;0.07180000;0.06573000;1551484.74218000
DOCKUSDT;0.06867000;-0.189;0.07180000;0.06573000;1552787.01659000
DOCKUSDT;0.06867000;-0.203;0.07180000;0.06573000;1552832.41253000
DOCKUSDT;0.06866000;-0.218;0.07180000;0.06573000;1553366.83611000
DOCKUSDT;0.06866000;-0.160;0.07180000;0.06573000;1553002.43637000
DOCKUSDT;0.06866000;-0.145;0.07180000;0.06573000;1552968.16385000
DOCKUSDT;0.06866000;-0.319;0.07180000;0.06573000;1552389.04102000
DOCKUSDT;0.06866000;-0.348;0.07180000;0.06573000;1551830.29115000
DOCKUSDT;0.06866000;-0.348;0.07180000;0.06573000;1551830.29115000
DOCKUSDT;0.06866000;-0.348;0.07180000;0.06573000;1551832.17819000
DOCKUSDT;0.06866000;-0.348;0.07180000;0.06573000;1551832.17819000
DOCKUSDT;0.06866000;-0.348;0.07180000;0.06573000;1551832.17819000
DOCKUSDT;0.06866000;-0.536;0.07180000;0.06573000;1550661.49829000
DOCKUSDT;0.06866000;-0.435;0.07180000;0.06573000;1550670.35712000
DOCKUSDT;0.06866000;-0.435;0.07180000;0.06573000;1550670.35712000
DOCKUSDT;0.06866000;-0.608;0.07180000;0.06573000;1550599.12144000
DOCKUSDT;0.06866000;-0.608;0.07180000;0.06573000;1550610.10704000
